400.177917,104.013496
400.526489,104.090523
400.875092,104.227631
401.223694,104.297028
401.572266,104.158508
401.920837,103.974007
402.269440,103.791763
402.618042,103.632019
402.966614,103.566376
403.315186,103.548294
403.663788,103.593689
404.012390,103.552078
404.360962,103.362450
404.709534,103.072906
405.058136,102.787544
405.406738,102.646828
405.755310,102.549927
406.103882,102.379631
406.452484,102.247276
406.801086,102.286751
407.149658,102.357765
407.498230,102.352264
407.846832,102.276283
408.195435,102.286789
408.544006,102.398849
408.892578,102.450821
409.241180,102.440933
409.589783,102.495186
409.938354,102.575249
410.286926,102.627625
410.635529,102.714500
410.984131,102.870705
411.332703,103.039520
411.681274,103.096947
412.029877,102.990082
412.378479,102.901329
412.727051,102.946342
413.075623,103.030128
413.424225,103.028664
413.772827,102.959526
414.121399,102.952759
414.469971,103.013008
414.818573,102.966003
415.167175,102.809074
415.515747,102.706001
415.864319,102.698692
416.212921,102.693153
416.561523,102.632507
416.910095,102.513283
417.258667,102.396828
417.607269,102.380096
417.955872,102.430832
418.304443,102.424141
418.653015,102.356949
419.001617,102.289612
419.350220,102.272858
419.698792,102.270294
420.047363,102.217255
420.395966,102.146454
420.744568,102.103218
421.093140,102.089455
421.441711,102.067261
421.790314,102.028236
422.138916,101.981148
422.487488,101.936966
422.836060,101.928932
423.184662,101.946266
423.533264,101.921532
423.881836,101.822845
424.230408,101.743782
424.579010,101.753876
424.927612,101.809433
425.276184,101.859909
425.624756,101.909378
425.973358,101.936211
426.321960,101.921844
426.670532,101.912117
427.019104,101.936333
427.367706,101.943138
427.716309,101.906464
428.064880,101.885841
428.413452,101.891693
428.762054,101.855804
429.110657,101.780212
429.459229,101.739433
429.807800,101.737274
430.156403,101.692795
430.505005,101.574165
430.853577,101.471474
431.202148,101.444359
431.550751,101.437134
431.899353,101.407829
432.247925,101.392372
432.596497,101.392166
432.945099,101.369835
433.293701,101.334579
433.642273,101.308449
433.990845,101.279938
434.339447,101.221603
434.688049,101.138596
435.036621,101.082260
435.385193,101.077591
435.733795,101.088493
436.082397,101.082726
436.430969,101.097397
436.779541,101.137894
437.128143,101.168610
437.476746,101.169945
437.825317,101.160713
438.173889,101.165970
438.522491,101.178085
438.871094,101.174675
439.219666,101.173347
439.568237,101.192291
439.916840,101.209061
440.265442,101.217934
440.614014,101.239754
440.962585,101.264763
441.311188,101.266052
441.659790,101.246002
442.008362,101.219131
442.356934,101.186394
442.705536,101.156792
443.054138,101.149246
443.402710,101.146820
443.751282,101.121231
444.099884,101.092552
444.448486,101.092728
444.797058,101.114388
445.145630,101.123489
445.494232,101.104767
445.842834,101.070274
446.191406,101.055779
446.539978,101.074165
446.888580,101.103813
447.237183,101.129044
447.585754,101.148376
447.934326,101.176163
448.282928,101.207664
448.631531,101.203804
448.980103,101.174324
449.328674,101.172188
449.677277,101.197792
450.025879,101.206215
450.374451,101.192635
450.723022,101.179642
451.071625,101.170708
451.420227,101.156250
451.768799,101.138649
452.117371,101.114349
452.465973,101.066124
452.814575,101.012955
453.163147,100.989571
453.511719,100.987610
453.860321,100.975746
454.208923,100.957390
454.557495,100.946915
454.906067,100.933556
455.254669,100.912872
455.603271,100.901756
455.951843,100.896378
456.300415,100.866180
456.649017,100.812286
456.997620,100.791473
457.346191,100.832329
457.694763,100.856529
458.043365,100.870384
458.391968,100.909950
458.740540,100.957718
459.089111,100.964394
459.437714,100.943924
459.786316,100.936264
460.134888,100.934814
460.483459,100.927811
460.832062,100.931442
461.180664,100.941208
461.529236,100.937164
461.877808,100.932289
462.226410,100.938499
462.575012,100.940536
462.923584,100.931236
463.272156,100.922241
463.620758,100.920120
463.969360,100.918762
464.317932,100.908585
464.666504,100.896248
465.015106,100.900978
465.363708,100.922379
465.712280,100.943321
466.060852,100.952660
466.409454,100.945564
466.758057,100.937042
467.106628,100.950119
467.455200,100.972321
467.803802,100.975189
468.152405,100.965004
468.500977,100.960464
468.849548,100.961098
469.198151,100.954842
469.546753,100.939575
469.895325,100.930122
470.243896,100.935753
470.592499,100.941254
470.941101,100.934097
471.289673,100.924034
471.638245,100.920830
471.986847,100.914757
472.335449,100.902802
472.684021,100.899734
473.032593,100.911186
473.381195,100.922951
473.729797,100.917908
474.078369,100.903961
474.426941,100.901276
474.775543,100.910263
475.124146,100.912170
475.472717,100.897820
475.821289,100.884712
476.169891,100.888641
476.518494,100.898354
476.867065,100.903358
477.215637,100.906670
477.564240,100.903038
477.912842,100.886208
478.261414,100.867683
478.609985,100.862022
478.958588,100.866287
479.307190,100.864540
479.655762,100.851189
480.004333,100.838188
480.352936,100.829468
480.701538,100.815346
481.050110,100.799591
481.398682,100.793053
481.747284,100.791870
482.095886,100.788147
482.444458,100.779518
482.793030,100.767067
483.141632,100.758255
483.490234,100.757797
483.838806,100.761345
484.187378,100.766525
484.535980,100.768227
484.884583,100.761536
485.233154,100.755020
485.581726,100.755180
485.930328,100.756638
486.278931,100.759224
486.627502,100.766327
486.976074,100.774071
487.324677,100.776459
487.673279,100.772766
488.021851,100.769241
488.370422,100.772232
488.719025,100.778816
489.067627,100.779770
489.416199,100.772758
489.764771,100.766083
490.113373,100.764816
490.461975,100.761032
490.810547,100.749748
491.159119,100.739235
491.507721,100.734207
491.856323,100.728195
492.204895,100.718140
492.553467,100.707558
492.902069,100.701332
493.250671,100.699188
493.599243,100.695572
493.947815,100.688438
494.296417,100.681564
494.645020,100.680588
494.993591,100.686966
495.342163,100.692932
495.690765,100.691132
496.039368,100.681259
496.387939,100.667572
496.736511,100.662254
497.085114,100.672585
497.433716,100.685051
497.782288,100.689308
498.130859,100.692513
498.479462,100.695732
498.828064,100.694527
499.176636,100.693008
499.525208,100.695587
499.873810,100.700470
500.222412,100.701553
500.570984,100.696205
500.919556,100.690216
501.268158,100.688202
501.616760,100.685448
501.965332,100.680099
502.313904,100.677963
502.662506,100.680588
503.011108,100.683472
503.359680,100.684540
503.708252,100.688553
504.056854,100.692345
504.405457,100.687180
504.754028,100.678047
505.102600,100.672775
505.451202,100.669388
505.799805,100.668716
506.148376,100.669518
506.496948,100.667427
506.845551,100.668228
507.194153,100.673988
507.542725,100.678932
507.891296,100.681343
508.239899,100.676498
508.588501,100.663956
508.937073,100.655853
509.285645,100.652512
509.634247,100.641731
509.982849,100.626137
510.331421,100.615891
510.679993,100.612366
511.028595,100.612701
511.377197,100.613106
511.725769,100.611816
512.074341,100.608055
512.422974,100.598648
512.771545,100.586678
513.120117,100.580208
513.468689,100.579704
513.817261,100.579750
514.165894,100.575386
514.514465,100.563881
514.863037,100.549232
515.211670,100.539825
515.560242,100.540047
515.908813,100.545723
516.257385,100.548744
516.605957,100.546860
516.954590,100.542671
517.303162,100.540604
517.651733,100.543457
518.000366,100.546265
518.348938,100.544701
518.697510,100.542358
519.046082,100.542938
519.394653,100.544914
519.743286,100.546463
520.091858,100.547539
520.440430,100.552422
520.789063,100.561295
521.137634,100.564400
521.486206,100.558487
521.834778,100.550224
522.183350,100.542053
522.531982,100.533325
522.880554,100.526108
523.229126,100.522011
523.577759,100.519333
523.926331,100.513374
524.274902,100.504181
524.623474,100.496300
524.972046,100.488289
525.320679,100.477310
525.669250,100.467491
526.017822,100.458977
526.366455,100.450180
526.715027,100.443817
527.063599,100.440468
527.412170,100.437859
527.760742,100.436501
528.109375,100.437309
528.457947,100.437546
528.806519,100.435104
529.155151,100.434959
529.503723,100.441536
529.852295,100.450264
530.200867,100.457932
530.549438,100.466179
530.898071,100.472115
531.246643,100.472801
531.595215,100.472412
531.943848,100.475777
532.292419,100.480194
532.640991,100.480606
532.989563,100.480957
533.338135,100.484840
533.686768,100.484177
534.035339,100.476868
534.383911,100.471939
534.732544,100.470764
535.081116,100.469780
535.429688,100.467606
535.778259,100.462265
536.126831,100.456871
536.475464,100.453514
536.824036,100.447876
537.172607,100.441711
537.521240,100.438072
537.869812,100.433601
538.218384,100.429916
538.566956,100.429916
538.915527,100.430954
539.264160,100.432213
539.612732,100.431320
539.961304,100.426193
540.309937,100.423317
540.658508,100.424202
541.007080,100.420876
541.355652,100.411980
541.704224,100.399338
542.052856,100.381401
542.401428,100.364021
542.750000,100.357475
543.098633,100.359215
543.447205,100.357933
543.795776,100.350182
544.144348,100.340965
544.492920,100.335686
544.841553,100.332687
545.190125,100.325348
545.538696,100.315704
545.887329,100.312172
546.235901,100.313324
546.584473,100.313957
546.933044,100.315224
547.281616,100.318024
547.630249,100.321442
547.978821,100.325439
548.327393,100.329323
548.676025,100.333008
549.024597,100.334442
549.373169,100.331818
549.721741,100.331207
550.070313,100.336830
550.418945,100.344688
550.767517,100.352776
551.116089,100.360992
551.464722,100.365112
551.813293,100.361115
552.161865,100.350891
552.510437,100.341988
552.859009,100.338730
553.207642,100.336212
553.556213,100.329117
553.904785,100.320831
554.253418,100.319176
554.601990,100.324104
554.950562,100.325478
555.299133,100.320320
555.647705,100.319092
555.996338,100.324547
556.344910,100.324608
556.693481,100.311707
557.042114,100.294716
557.390686,100.287247
557.739258,100.288101
558.087830,100.285942
558.436401,100.282394
558.785034,100.286270
559.133606,100.292450
559.482178,100.292007
559.830811,100.288681
560.179382,100.287643
560.527954,100.287048
560.876526,100.283279
561.225098,100.276375
561.573730,100.269569
561.922302,100.267525
562.270874,100.272049
562.619507,100.279289
562.968079,100.281609
563.316650,100.275238
563.665222,100.267090
564.013794,100.266823
564.362427,100.271889
564.710999,100.272156
565.059570,100.264740
565.408203,100.254860
565.756775,100.249420
566.105347,100.251953
566.453918,100.256302
566.802490,100.256355
567.151123,100.254967
567.499695,100.256081
567.848267,100.257202
568.196899,100.256355
568.545471,100.258629
568.894043,100.265335
569.242615,100.268356
569.591187,100.265488
569.939819,100.263550
570.288391,100.264221
570.636963,100.263557
570.985596,100.261116
571.334167,100.260109
571.682739,100.261642
572.031311,100.261292
572.379883,100.257690
572.728516,100.256592
