-9999.900391,0.000804
-9999.799805,0.000939
-9999.700195,0.001048
-9999.599609,0.001302
-9999.500000,0.001405
-9999.400391,0.001497
-9999.299805,0.001507
-9999.200195,0.001312
-9999.099609,0.000869
-9999.000000,0.000807
-9998.900391,0.000503
-9998.799805,-0.000118
-9998.700195,-0.000215
-9998.599609,-0.000502
-9998.500000,-0.000804
-9998.400391,-0.000763
-9998.299805,-0.000934
-9998.200195,-0.000802
-9998.099609,-0.000887
-9998.000000,-0.000857
-9997.900391,-0.000589
-9997.799805,-0.000683
-9997.700195,-0.000544
-9997.599609,-0.000427
-9997.500000,-0.000073
-9997.400391,0.000329
-9997.299805,0.000580
-9997.200195,0.000918
-9997.099609,0.001500
-9997.000000,0.001753
-9996.900391,0.001850
-9996.799805,0.001792
-9996.700195,0.001751
-9996.599609,0.001519
-9996.500000,0.001388
-9996.400391,0.001154
-9996.299805,0.000679
-9996.200195,0.000563
-9996.099609,0.000587
-9996.000000,0.000415
-9995.900391,0.000497
-9995.799805,0.000329
-9995.700195,0.000526
-9995.599609,0.000265
-9995.500000,0.000106
-9995.400391,0.000236
-9995.299805,0.000164
-9995.200195,0.000026
-9995.099609,0.000014
-9995.000000,0.000220
-9994.900391,0.000097
-9994.799805,0.000123
-9994.700195,0.000328
-9994.599609,0.000336
-9994.500000,0.000435
-9994.400391,0.000442
-9994.299805,0.000582
-9994.200195,0.000553
-9994.099609,0.000404
-9994.000000,0.000294
-9993.900391,0.000372
-9993.799805,0.000471
-9993.700195,0.000787
-9993.599609,0.001132
-9993.500000,0.001463
-9993.400391,0.001797
-9993.299805,0.001604
-9993.200195,0.001678
-9993.099609,0.001604
-9993.000000,0.001481
-9992.900391,0.001324
-9992.799805,0.000862
-9992.700195,0.000625
-9992.599609,0.000519
-9992.500000,0.000222
-9992.400391,0.000085
-9992.299805,-0.000020
-9992.200195,-0.000208
-9992.099609,-0.000302
-9992.000000,-0.000314
-9991.900391,-0.000329
-9991.799805,-0.000285
-9991.700195,-0.000283
-9991.599609,-0.000116
-9991.500000,0.000012
-9991.400391,0.000210
-9991.299805,0.000287
-9991.200195,0.000321
-9991.099609,0.000597
-9991.000000,0.000956
-9990.900391,0.001058
-9990.799805,0.001133
-9990.700195,0.000930
-9990.599609,0.000850
-9990.500000,0.000939
-9990.400391,0.000710
-9990.299805,0.000626
-9990.200195,0.000730
-9990.099609,0.000695
-9990.000000,0.000778
-9989.900391,0.000712
-9989.799805,0.000940
-9989.700195,0.000763
-9989.599609,0.000836
-9989.500000,0.000707
-9989.400391,0.000550
-9989.299805,0.000207
-9989.200195,0.000186
-9989.099609,-0.000162
-9989.000000,-0.000389
-9988.900391,-0.000439
-9988.799805,-0.000597
-9988.700195,-0.000712
-9988.599609,-0.000824
-9988.500000,-0.000894
-9988.400391,-0.000666
-9988.299805,-0.000476
-9988.200195,-0.000387
-9988.099609,-0.000131
-9988.000000,0.000019
-9987.900391,0.000067
-9987.799805,0.000457
-9987.700195,0.000527
-9987.599609,0.000824
-9987.500000,0.001121
-9987.400391,0.001333
-9987.299805,0.001492
-9987.200195,0.001587
-9987.099609,0.001299
-9987.000000,0.001442
-9986.900391,0.001021
-9986.799805,0.000881
-9986.700195,0.000618
-9986.599609,0.000227
-9986.500000,-0.000024
-9986.400391,-0.000292
-9986.299805,-0.000410
-9986.200195,-0.000522
-9986.099609,-0.000594
-9986.000000,-0.000689
-9985.900391,-0.000807
-9985.799805,-0.000886
-9985.700195,-0.000742
-9985.599609,-0.000667
-9985.500000,-0.000466
-9985.400391,-0.000498
-9985.299805,-0.000485
-9985.200195,-0.000287
-9985.099609,-0.000123
-9985.000000,-0.000026
-9984.900391,-0.000075
-9984.799805,0.000058
-9984.700195,0.000280
-9984.599609,0.000222
-9984.500000,0.000311
-9984.400391,0.000602
-9984.299805,0.000645
-9984.200195,0.000836
-9984.099609,0.000983
-9984.000000,0.000905
-9983.900391,0.000836
-9983.799805,0.000853
-9983.700195,0.000775
-9983.599609,0.000744
-9983.500000,0.000561
-9983.400391,0.000278
-9983.299805,0.000212
-9983.200195,0.000017
-9983.099609,-0.000338
-9983.000000,-0.000548
-9982.900391,-0.001096
-9982.799805,-0.001079
-9982.700195,-0.001328
-9982.599609,-0.001215
-9982.500000,-0.001068
-9982.400391,-0.000956
-9982.299805,-0.000645
-9982.200195,-0.000079
-9982.099609,0.000162
